Feature,Importance
symptoms1_excessive blood loss,0.0
symptoms1_excessive eye watering,0.0
symptoms1_excitability,0.0
symptoms1_exessive urination,0.0
symptoms1_extending its neck,0.0
symptoms1_extreme thirst,0.0
symptoms1_eye discharges,0.0
symptoms1_facial edema,0.0
symptoms1_gastritis,0.0
symptoms1_fatty stool,0.0
symptoms1_feather loss,0.0
symptoms1_feline infections,0.0
symptoms1_fetopelvic dispropotion,0.0
symptoms1_floopy muscle,0.0
symptoms1_fluffed feather,0.0
symptoms1_fluif faeces on blood and muscle,0.0
symptoms1_formation of vesicles,0.0
symptoms1_forthy eye,0.0
symptoms1_foul smelling,0.0
symptoms1_gas,0.0
symptoms1_gasc,0.0
symptoms1_gasping,0.0
symptoms2_diffulty chewing,0.0
symptoms2_diffulty swallowing,0.0
symptoms2_discharge from ear,0.0
symptoms3_colic,0.0
symptoms3_abdominal pain,0.0
symptoms3_abnormal conformation,0.0
symptoms3_abnormalalities,0.0
symptoms3_abnormally long leg,0.0
symptoms3_abortion,0.0
symptoms3_abscessess,0.0
symptoms3_agalactia,0.0
symptoms3_aggressiveness,0.0
symptoms3_asymptomatic,0.0
symptoms3_ataxia,0.0
symptoms3_attack,0.0
symptoms3_back pain,0.0
symptoms3_bad smell,0.0
symptoms3_black on ear,0.0
symptoms3_bleeding from wounds,0.0
symptoms3_blood in stool,0.0
symptoms3_blood on faces,0.0
symptoms3_bloody,0.0
symptoms3_bloody diarrhea,0.0
symptoms3_bloody droping,0.0
symptoms3_blooody fluid,0.0
symptoms3_blue colored lip,0.0
symptoms3_blue straws,0.0
symptoms3_bluish white opacity,0.0
symptoms3_blurry vision,0.0
symptoms3_bottle jaw,0.0
symptoms3_change their normal behaviour,0.0
symptoms3_chewing,0.0
symptoms3_chirping,0.0
symptoms3_abdominal discomfort,0.0
symptoms2_yellow in beak,0.0
symptoms2_wound lesion,0.0
symptoms2_ulcer on gum,0.0
symptoms2_swelling of face or leg,0.0
symptoms2_swelling problem,0.0
symptoms2_swollen eyelids,0.0
symptoms2_tachypea,0.0
symptoms2_tensemus,0.0
symptoms2_testical pain,0.0
symptoms2_thirst,0.0
symptoms2_tiredness,0.0
symptoms2_torticollis,0.0
symptoms2_trauma,0.0
symptoms2_trouble walking,0.0
symptoms2_twitching,0.0
symptoms2_ulcer,0.0
symptoms2_uncharacteristic hiding,0.0
symptoms2_wool loss,0.0
symptoms2_unilateral nasal discharge,0.0
symptoms2_unusally thin,0.0
symptoms2_uteria inertia,0.0
symptoms2_very cold skin,0.0
symptoms2_viability,0.0
symptoms2_vomiting,0.0
symptoms2_warm,0.0
symptoms2_wasting,0.0
symptoms2_weakened legs,0.0
symptoms2_weakness,0.0
symptoms2_weekness,0.0
symptoms2_wheezing,0.0
symptoms2_willnot run to jump,0.0
symptoms3_clearly unthrifty,0.0
symptoms3_congestion,0.0
symptoms2_discomfort,0.0
symptoms3_conjuctivtis,0.0
symptoms3_eyeproblem,0.0
symptoms3_facial paralysis,0.0
"symptoms3_facial swelling,",0.0
symptoms3_fast breathing,0.0
symptoms3_fever,0.0
symptoms3_flabby,0.0
symptoms3_flank,0.0
symptoms3_foul breath,0.0
symptoms3_gagging,0.0
symptoms3_gasping for breath,0.0
symptoms3_grinding of teeth,0.0
symptoms3_grunting,0.0
symptoms3_gums,0.0
symptoms3_hair loss,0.0
symptoms3_hardness,0.0
symptoms3_headache,0.0
symptoms3_hemoglobinuria,0.0
symptoms3_hind quarted soil,0.0
symptoms3_hot udder,0.0
symptoms3_hydrophobia,0.0
symptoms3_hyperaestesia,0.0
symptoms3_inappetence,0.0
symptoms3_incoordination,0.0
symptoms3_infection of the skin,0.0
symptoms3_inflamed nostrils,0.0
symptoms3_inflammation,0.0
symptoms3_intellectual disability,0.0
symptoms3_itches,0.0
symptoms3_kicking at the belly,0.0
symptoms3_eye disharge,0.0
symptoms3_excessive drooling,0.0
symptoms3_excess salivary,0.0
symptoms3_difficulty swallowing,0.0
symptoms3_convulsion,0.0
symptoms3_corneal ulceration,0.0
symptoms3_cough,0.0
symptoms3_crusty,0.0
symptoms3_crusty eye lashes and matting of eyelashes,0.0
symptoms3_darkened skin,0.0
symptoms3_death,0.0
symptoms3_decreased appetite,0.0
symptoms3_depression,0.0
symptoms3_despression,0.0
symptoms3_difficult in respiration,0.0
symptoms3_difficulty in rising,0.0
symptoms3_difficulty in swallowing,0.0
symptoms3_diffuse,0.0
symptoms3_enteritis,0.0
symptoms3_dirty,0.0
symptoms3_discharge,0.0
symptoms3_distended stomach,0.0
symptoms3_dribbling of saliva,0.0
symptoms3_drooling,0.0
symptoms3_droopiness,0.0
symptoms3_droopy wings,0.0
symptoms3_dry or dull hair,0.0
symptoms3_dry skin,0.0
symptoms3_dullness,0.0
symptoms3_ear infection,0.0
symptoms3_emaciation,0.0
symptoms3_enlargement of bones,0.0
symptoms2_swelling of eye,0.0
symptoms2_swelling  in the bite area,0.0
symptoms2_swelling,0.0
symptoms2_sudden death,0.0
symptoms2_high body temperaure,0.0
symptoms2_high temperature,0.0
symptoms2_holding limbs off the ground,0.0
symptoms2_horny growth,0.0
symptoms2_hot joints,0.0
symptoms2_infection,0.0
symptoms2_inflammed eye,0.0
symptoms2_itchiness,0.0
symptoms2_kicking,0.0
symptoms2_lack of coordination,0.0
symptoms2_lack of flying,0.0
symptoms2_lack of pigmentation,0.0
symptoms2_lame,0.0
symptoms2_lameness,0.0
symptoms2_larynx,0.0
symptoms2_lathargy,0.0
symptoms2_lesions,0.0
symptoms2_lesions on nose,0.0
symptoms2_less eat,0.0
symptoms2_lethargy,0.0
symptoms2_lightheadedness,0.0
symptoms2_loss of consciousness,0.0
symptoms2_loss of earing,0.0
symptoms2_lying down,0.0
symptoms2_lying on the side,0.0
symptoms2_lymphosarcoma,0.0
symptoms2_malaise,0.0
symptoms2_mild colic,0.0
symptoms2_mild sneezing,0.0
symptoms2_hepatic failure,0.0
symptoms2_hemolytic anemia,0.0
symptoms2_heat,0.0
symptoms2_eye closed,0.0
symptoms2_disharge from affected eye,0.0
symptoms2_distress,0.0
symptoms2_dizziness and fainting,0.0
symptoms2_drinking polluted water,0.0
symptoms2_dry or tacky gums,0.0
symptoms2_dull,0.0
symptoms2_dullness,0.0
symptoms2_dysentery,0.0
symptoms2_edema in lower jaw,0.0
symptoms2_emaciation,0.0
symptoms2_erythema,0.0
symptoms2_excession salivation,0.0
symptoms2_exhaustion,0.0
symptoms2_eye redness,0.0
symptoms2_halitosis,0.0
symptoms2_eye ulcer,0.0
symptoms2_facial defects,0.0
symptoms2_facial muscle twitching,0.0
symptoms2_fatigue,0.0
symptoms2_feather plucking,0.0
symptoms2_feels stiff,0.0
symptoms2_fell unwell,0.0
symptoms2_fleece become thin,0.0
symptoms2_foot hot,0.0
symptoms2_frequent eye infections,0.0
symptoms2_gasping for air,0.0
symptoms2_hair loss,0.0
symptoms2_hair tining,0.0
symptoms2_morbidity,0.0
symptoms2_mummification,0.0
symptoms2_muscle loss,0.0
symptoms2_sore,0.0
symptoms2_severe headache,0.0
symptoms2_short stature,0.0
symptoms2_sick,0.0
symptoms2_signs in ewe,0.0
symptoms2_skin colour change,0.0
symptoms2_skin lesion,0.0
symptoms2_skin may thicken,0.0
symptoms2_skin rashes,0.0
symptoms2_slightly swollen,0.0
symptoms2_slim over the shell,0.0
symptoms2_small and yellow bumps,0.0
symptoms2_sneeze,0.0
symptoms2_sneezing,0.0
symptoms2_sour throat,0.0
symptoms2_secondary infection,0.0
symptoms2_speech delay,0.0
symptoms2_splenomegaly,0.0
symptoms2_staggering as drunk,0.0
symptoms2_stealing,0.0
symptoms2_stiff,0.0
symptoms2_stiffness,0.0
symptoms2_stillbirth,0.0
symptoms2_stop drinking,0.0
symptoms2_straining,0.0
symptoms2_straw colored,0.0
symptoms2_stunted growth,0.0
symptoms2_succumb,0.0
symptoms2_sudden abortion,0.0
symptoms2_seizures,0.0
symptoms2_scartching ear,0.0
symptoms2_muscular spasms,0.0
symptoms2_poor appetite,0.0
symptoms2_nasal discharge,0.0
symptoms2_neurologic sign,0.0
symptoms2_no appp,0.0
symptoms2_nosebleeds,0.0
symptoms2_nostrils,0.0
symptoms2_obstructed lungs,0.0
symptoms2_oral lesion,0.0
symptoms2_painfull,0.0
symptoms2_pains to walk,0.0
symptoms2_panting,0.0
symptoms2_paralysis,0.0
symptoms2_paresis,0.0
symptoms2_pawing at the face or nose,0.0
symptoms2_poor coat condition,0.0
symptoms2_scartching,0.0
symptoms2_pox lession on skin,0.0
symptoms2_preening,0.0
symptoms2_red-colored,0.0
symptoms2_redness,0.0
symptoms2_redness of eye,0.0
symptoms2_redness of white of the eye,0.0
symptoms2_reduce growth,0.0
symptoms2_reduce reproductive potential,0.0
symptoms2_regurgitation of food,0.0
symptoms2_respiratory distress,0.0
symptoms2_rhinorrhea,0.0
symptoms2_round patches,0.0
symptoms2_runny nose,0.0
symptoms5_wool production,0.0
